external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,subject_active_base_count,subject_required_reuse_ceiling,exact_donor_index,donor_volume,donor_h5_file
BraTS20_Validation_004,4,22,flair,4434,2150,1,66,2,10332,215,volume_215_slice_86.h5
BraTS20_Validation_004,4,20,flair,4140,1857,1,66,2,1521,31,volume_31_slice_76.h5
BraTS20_Validation_004,4,19,flair,4001,1732,1,66,2,1565,31,volume_31_slice_120.h5
BraTS20_Validation_004,4,18,flair,3861,1595,1,66,2,478,11,volume_11_slice_55.h5
BraTS20_Validation_004,4,17,flair,3677,1429,1,66,2,2111,42,volume_42_slice_70.h5
BraTS20_Validation_004,4,16,flair,3506,1245,1,66,2,1509,31,volume_31_slice_64.h5
BraTS20_Validation_004,4,15,flair,3288,1018,1,66,2,880,18,volume_18_slice_72.h5
BraTS20_Validation_004,4,14,flair,3026,718,1,66,2,574,13,volume_13_slice_76.h5
BraTS20_Validation_004,4,13,flair,2802,461,1,66,2,1573,31,volume_31_slice_128.h5
BraTS20_Validation_004,4,12,flair,2511,247,1,66,2,2104,41,volume_41_slice_98.h5
BraTS20_Validation_004,4,11,flair,2247,141,1,66,2,901,18,volume_18_slice_93.h5
BraTS20_Validation_004,4,10,flair,1985,74,1,66,2,3310,68,volume_68_slice_94.h5
BraTS20_Validation_004,4,9,flair,1754,42,1,66,2,3311,68,volume_68_slice_95.h5
BraTS20_Validation_004,4,8,flair,1499,17,1,66,2,3313,68,volume_68_slice_97.h5
BraTS20_Validation_004,4,73,flair,17583,17757,2,66,2,16106,331,volume_331_slice_55.h5
BraTS20_Validation_004,4,72,flair,17476,17724,2,66,2,14752,305,volume_305_slice_93.h5
BraTS20_Validation_004,4,70,flair,17443,17682,2,66,2,16150,332,volume_332_slice_120.h5
BraTS20_Validation_004,4,69,flair,17363,17678,2,66,2,407,9,volume_9_slice_82.h5
BraTS20_Validation_004,4,71,flair,17496,17675,2,66,2,17642,364,volume_364_slice_73.h5
BraTS20_Validation_004,4,68,flair,17272,17598,2,66,2,117,2,volume_2_slice_75.h5
BraTS20_Validation_004,4,67,flair,17259,17524,2,66,2,709,15,volume_15_slice_90.h5
BraTS20_Validation_004,4,66,flair,17143,17488,2,66,2,14825,307,volume_307_slice_70.h5
BraTS20_Validation_004,4,60,flair,15816,17484,2,66,2,16602,343,volume_343_slice_86.h5
BraTS20_Validation_004,4,61,flair,16144,17420,2,66,2,841,17,volume_17_slice_89.h5
BraTS20_Validation_004,4,59,flair,15590,17407,2,66,2,25,1,volume_1_slice_59.h5
BraTS20_Validation_004,4,65,flair,16959,17283,2,66,2,97,2,volume_2_slice_55.h5
BraTS20_Validation_004,4,58,flair,15346,17189,2,66,2,1785,36,volume_36_slice_87.h5
BraTS20_Validation_004,4,64,flair,16725,17052,2,66,2,13778,287,volume_287_slice_85.h5
BraTS20_Validation_005,5,91,flair,17366,17875,1,76,2,55,1,volume_1_slice_89.h5
BraTS20_Validation_005,5,92,flair,17271,17860,1,76,2,644,14,volume_14_slice_66.h5
BraTS20_Validation_005,5,90,flair,17394,17857,1,76,2,21,1,volume_1_slice_55.h5
BraTS20_Validation_005,5,89,flair,17373,17855,1,76,2,1673,34,volume_34_slice_81.h5
BraTS20_Validation_005,5,93,flair,17188,17839,1,76,2,12566,258,volume_258_slice_111.h5
BraTS20_Validation_005,5,94,flair,17008,17825,1,76,2,1743,35,volume_35_slice_53.h5
BraTS20_Validation_005,5,95,flair,16885,17817,1,76,2,27,1,volume_1_slice_61.h5
BraTS20_Validation_005,5,96,flair,16719,17801,1,76,2,566,12,volume_12_slice_80.h5
BraTS20_Validation_005,5,97,flair,16551,17787,1,76,2,17122,354,volume_354_slice_63.h5
BraTS20_Validation_005,5,98,flair,16444,17781,1,76,2,4150,86,volume_86_slice_62.h5
BraTS20_Validation_005,5,88,flair,17357,17768,1,76,2,9779,204,volume_204_slice_59.h5
BraTS20_Validation_005,5,99,flair,16251,17742,1,76,2,1327,27,volume_27_slice_65.h5
BraTS20_Validation_005,5,100,flair,16066,17716,1,76,2,2405,50,volume_50_slice_52.h5
BraTS20_Validation_005,5,101,flair,15853,17675,1,76,2,414,9,volume_9_slice_89.h5
BraTS20_Validation_005,5,102,flair,15625,17635,1,76,2,2818,58,volume_58_slice_46.h5
BraTS20_Validation_005,5,103,flair,15329,17574,1,76,2,400,9,volume_9_slice_75.h5
BraTS20_Validation_005,5,87,flair,17324,17532,1,76,2,14669,303,volume_303_slice_96.h5
BraTS20_Validation_005,5,104,flair,15124,17517,1,76,2,394,9,volume_9_slice_69.h5
BraTS20_Validation_005,5,105,flair,14868,17419,1,76,2,331,7,volume_7_slice_50.h5
BraTS20_Validation_005,5,106,flair,14523,17291,1,76,2,94,2,volume_2_slice_52.h5
BraTS20_Validation_005,5,107,flair,14267,17130,1,76,2,15679,323,volume_323_slice_58.h5
BraTS20_Validation_005,5,108,flair,13958,16945,1,76,2,15920,327,volume_327_slice_104.h5
BraTS20_Validation_005,5,109,flair,13592,16756,1,76,2,15923,327,volume_327_slice_107.h5
BraTS20_Validation_005,5,110,flair,13305,16564,1,76,2,14562,301,volume_301_slice_102.h5
BraTS20_Validation_005,5,111,flair,13014,16315,1,76,2,972,20,volume_20_slice_43.h5
BraTS20_Validation_005,5,112,flair,12665,15982,1,76,2,403,9,volume_9_slice_78.h5
BraTS20_Validation_005,5,113,flair,12363,15668,1,76,2,53,1,volume_1_slice_87.h5
BraTS20_Validation_005,5,114,flair,12049,15271,1,76,2,13663,284,volume_284_slice_104.h5
BraTS20_Validation_005,5,115,flair,11671,14743,1,76,2,397,9,volume_9_slice_72.h5
BraTS20_Validation_005,5,116,flair,11282,13965,1,76,2,15752,324,volume_324_slice_62.h5
BraTS20_Validation_005,5,117,flair,10903,13221,1,76,2,14764,305,volume_305_slice_105.h5
BraTS20_Validation_005,5,118,flair,10516,12341,1,76,2,65,1,volume_1_slice_99.h5
BraTS20_Validation_005,5,119,flair,10141,11288,1,76,2,15030,310,volume_310_slice_67.h5
BraTS20_Validation_005,5,120,flair,9781,10434,1,76,2,103,2,volume_2_slice_61.h5
BraTS20_Validation_005,5,122,flair,8906,8273,1,76,2,17481,360,volume_360_slice_127.h5
BraTS20_Validation_005,5,123,flair,8478,7351,1,76,2,14506,299,volume_299_slice_109.h5
BraTS20_Validation_005,5,124,flair,8106,6537,1,76,2,15710,323,volume_323_slice_89.h5
BraTS20_Validation_005,5,125,flair,7658,5634,1,76,2,64,1,volume_1_slice_98.h5
BraTS20_Validation_005,5,126,flair,7178,4744,1,76,2,1090,23,volume_23_slice_101.h5
BraTS20_Validation_005,5,127,flair,6739,3992,1,76,2,16792,347,volume_347_slice_96.h5
BraTS20_Validation_005,5,28,flair,7135,3983,1,76,2,844,17,volume_17_slice_92.h5
BraTS20_Validation_005,5,27,flair,6755,3838,1,76,2,17363,358,volume_358_slice_86.h5
BraTS20_Validation_005,5,26,flair,6311,3756,1,76,2,17773,367,volume_367_slice_90.h5
BraTS20_Validation_005,5,25,flair,5938,3669,1,76,2,4379,94,volume_94_slice_66.h5
BraTS20_Validation_005,5,24,flair,5769,3629,1,76,2,140,3,volume_3_slice_83.h5
BraTS20_Validation_005,5,23,flair,5677,3613,1,76,2,1176,24,volume_24_slice_106.h5
BraTS20_Validation_005,5,22,flair,5603,3551,1,76,2,1174,24,volume_24_slice_104.h5
BraTS20_Validation_005,5,21,flair,5527,3477,1,76,2,454,10,volume_10_slice_97.h5
BraTS20_Validation_005,5,20,flair,5418,3340,1,76,2,1867,38,volume_38_slice_62.h5
BraTS20_Validation_005,5,19,flair,5277,3150,1,76,2,6023,134,volume_134_slice_91.h5
BraTS20_Validation_005,5,128,flair,6135,2995,1,76,2,315,6,volume_6_slice_124.h5
BraTS20_Validation_005,5,18,flair,5142,2993,1,76,2,11788,244,volume_244_slice_96.h5
BraTS20_Validation_005,5,17,flair,4977,2850,1,76,2,17793,368,volume_368_slice_69.h5
BraTS20_Validation_005,5,16,flair,4835,2677,1,76,2,2431,50,volume_50_slice_78.h5
BraTS20_Validation_005,5,15,flair,4681,2482,1,76,2,482,11,volume_11_slice_59.h5
BraTS20_Validation_005,5,129,flair,5595,2384,1,76,2,17480,360,volume_360_slice_126.h5
BraTS20_Validation_005,5,14,flair,4520,2351,1,76,2,490,11,volume_11_slice_67.h5
BraTS20_Validation_005,5,12,flair,4173,1985,1,76,2,503,11,volume_11_slice_80.h5
BraTS20_Validation_005,5,130,flair,5061,1831,1,76,2,1061,22,volume_22_slice_118.h5
BraTS20_Validation_005,5,11,flair,4025,1832,1,76,2,12253,253,volume_253_slice_80.h5
BraTS20_Validation_005,5,10,flair,3852,1617,1,76,2,11224,236,volume_236_slice_35.h5
BraTS20_Validation_005,5,9,flair,3636,1405,1,76,2,1560,31,volume_31_slice_115.h5
BraTS20_Validation_005,5,131,flair,4476,1385,1,76,2,1062,22,volume_22_slice_119.h5
BraTS20_Validation_005,5,8,flair,3400,1155,1,76,2,2129,42,volume_42_slice_88.h5
BraTS20_Validation_005,5,132,flair,3793,938,1,76,2,16815,347,volume_347_slice_119.h5
BraTS20_Validation_005,5,7,flair,3127,890,1,76,2,1511,31,volume_31_slice_66.h5
BraTS20_Validation_005,5,6,flair,2863,657,1,76,2,2100,41,volume_41_slice_94.h5
BraTS20_Validation_005,5,133,flair,3027,527,1,76,2,2207,44,volume_44_slice_81.h5
BraTS20_Validation_005,5,5,flair,2582,465,1,76,2,1571,31,volume_31_slice_126.h5
BraTS20_Validation_005,5,4,flair,2251,292,1,76,2,1512,31,volume_31_slice_67.h5
BraTS20_Validation_005,5,134,flair,2324,261,1,76,2,17230,355,volume_355_slice_133.h5
BraTS20_Validation_005,5,3,flair,1934,132,1,76,2,2166,42,volume_42_slice_125.h5
BraTS20_Validation_005,5,2,flair,1609,53,1,76,2,2164,42,volume_42_slice_123.h5
BraTS20_Validation_005,5,135,flair,1540,25,1,76,2,7039,152,volume_152_slice_129.h5
BraTS20_Validation_005,5,91,flair,17366,17875,2,76,2,1287,26,volume_26_slice_91.h5
BraTS20_Validation_005,5,92,flair,17271,17860,2,76,2,15993,328,volume_328_slice_86.h5
BraTS20_Validation_005,5,90,flair,17394,17857,2,76,2,326,7,volume_7_slice_45.h5
BraTS20_Validation_005,5,89,flair,17373,17855,2,76,2,15881,327,volume_327_slice_65.h5
BraTS20_Validation_006,6,57,flair,15639,17652,1,70,2,310,6,volume_6_slice_119.h5
BraTS20_Validation_006,6,56,flair,15434,17530,1,70,2,13321,277,volume_277_slice_81.h5
BraTS20_Validation_006,6,54,flair,14963,17211,1,70,2,14300,296,volume_296_slice_42.h5
BraTS20_Validation_006,6,53,flair,14738,17016,1,70,2,15935,327,volume_327_slice_119.h5
BraTS20_Validation_006,6,52,flair,14520,16809,1,70,2,981,20,volume_20_slice_52.h5
BraTS20_Validation_006,6,51,flair,14318,16484,1,70,2,14463,299,volume_299_slice_66.h5
BraTS20_Validation_006,6,50,flair,14092,16113,1,70,2,1215,25,volume_25_slice_112.h5
BraTS20_Validation_006,6,49,flair,13830,15630,1,70,2,19,1,volume_1_slice_53.h5
BraTS20_Validation_006,6,48,flair,13485,15161,1,70,2,451,10,volume_10_slice_94.h5
BraTS20_Validation_006,6,47,flair,13047,14453,1,70,2,13423,280,volume_280_slice_87.h5
BraTS20_Validation_006,6,46,flair,12417,13751,1,70,2,14478,299,volume_299_slice_81.h5
BraTS20_Validation_006,6,45,flair,12012,13458,1,70,2,15279,315,volume_315_slice_103.h5
BraTS20_Validation_006,6,44,flair,11714,13313,1,70,2,13782,287,volume_287_slice_89.h5
BraTS20_Validation_006,6,43,flair,11539,13223,1,70,2,16242,334,volume_334_slice_51.h5
BraTS20_Validation_006,6,42,flair,11316,13118,1,70,2,11062,233,volume_233_slice_71.h5
BraTS20_Validation_006,6,41,flair,11119,12980,1,70,2,742,16,volume_16_slice_72.h5
BraTS20_Validation_006,6,40,flair,10918,12791,1,70,2,699,15,volume_15_slice_80.h5
BraTS20_Validation_006,6,39,flair,10506,12025,1,70,2,15276,315,volume_315_slice_100.h5
BraTS20_Validation_006,6,38,flair,10022,10680,1,70,2,362,9,volume_9_slice_37.h5
BraTS20_Validation_006,6,37,flair,9609,8898,1,70,2,772,16,volume_16_slice_102.h5
BraTS20_Validation_006,6,36,flair,9125,6915,1,70,2,717,15,volume_15_slice_98.h5
BraTS20_Validation_006,6,35,flair,8721,5682,1,70,2,1350,27,volume_27_slice_88.h5
BraTS20_Validation_006,6,34,flair,8386,5041,1,70,2,15728,324,volume_324_slice_38.h5
BraTS20_Validation_006,6,33,flair,8098,4646,1,70,2,418,9,volume_9_slice_93.h5
BraTS20_Validation_006,6,32,flair,7840,4302,1,70,2,417,9,volume_9_slice_92.h5
BraTS20_Validation_006,6,31,flair,7619,4115,1,70,2,6406,141,volume_141_slice_103.h5
BraTS20_Validation_006,6,30,flair,7432,3998,1,70,2,1,1,volume_1_slice_35.h5
BraTS20_Validation_006,6,29,flair,7171,3844,1,70,2,428,9,volume_9_slice_103.h5
BraTS20_Validation_006,6,28,flair,6904,3719,1,70,2,227,5,volume_5_slice_92.h5
BraTS20_Validation_006,6,27,flair,6641,3615,1,70,2,4185,87,volume_87_slice_88.h5
BraTS20_Validation_006,6,26,flair,6297,3497,1,70,2,238,5,volume_5_slice_103.h5
BraTS20_Validation_006,6,25,flair,5943,3294,1,70,2,2797,57,volume_57_slice_121.h5
BraTS20_Validation_006,6,24,flair,5670,3167,1,70,2,17428,359,volume_359_slice_100.h5
BraTS20_Validation_006,6,23,flair,5497,3098,1,70,2,893,18,volume_18_slice_85.h5
BraTS20_Validation_006,6,22,flair,5386,3026,1,70,2,1539,31,volume_31_slice_94.h5
BraTS20_Validation_006,6,21,flair,5282,2946,1,70,2,1960,39,volume_39_slice_93.h5
BraTS20_Validation_006,6,127,flair,6065,2837,1,70,2,14516,301,volume_301_slice_56.h5
BraTS20_Validation_006,6,20,flair,5145,2818,1,70,2,3912,80,volume_80_slice_51.h5
BraTS20_Validation_006,6,19,flair,5010,2655,1,70,2,1168,24,volume_24_slice_98.h5
BraTS20_Validation_006,6,18,flair,4854,2470,1,70,2,4920,108,volume_108_slice_55.h5
BraTS20_Validation_006,6,128,flair,5637,2384,1,70,2,1669,33,volume_33_slice_129.h5
BraTS20_Validation_006,6,17,flair,4702,2351,1,70,2,598,13,volume_13_slice_100.h5
BraTS20_Validation_006,6,16,flair,4537,2209,1,70,2,2718,56,volume_56_slice_93.h5
BraTS20_Validation_006,6,15,flair,4417,2090,1,70,2,603,13,volume_13_slice_105.h5
BraTS20_Validation_006,6,129,flair,5214,1965,1,70,2,63,1,volume_1_slice_97.h5
BraTS20_Validation_006,6,14,flair,4238,1928,1,70,2,1522,31,volume_31_slice_77.h5
BraTS20_Validation_006,6,13,flair,4033,1693,1,70,2,479,11,volume_11_slice_56.h5
BraTS20_Validation_006,6,12,flair,3897,1562,1,70,2,2096,41,volume_41_slice_90.h5
BraTS20_Validation_006,6,11,flair,3704,1370,1,70,2,2297,45,volume_45_slice_114.h5
BraTS20_Validation_006,6,131,flair,4443,1338,1,70,2,319,6,volume_6_slice_128.h5
BraTS20_Validation_006,6,10,flair,3476,1142,1,70,2,575,13,volume_13_slice_77.h5
BraTS20_Validation_006,6,132,flair,4050,1050,1,70,2,14290,295,volume_295_slice_127.h5
BraTS20_Validation_006,6,9,flair,3291,954,1,70,2,2145,42,volume_42_slice_104.h5
BraTS20_Validation_006,6,133,flair,3651,872,1,70,2,1027,22,volume_22_slice_84.h5
BraTS20_Validation_006,6,8,flair,3073,751,1,70,2,881,18,volume_18_slice_73.h5
BraTS20_Validation_006,6,134,flair,3151,640,1,70,2,1030,22,volume_22_slice_87.h5
BraTS20_Validation_006,6,7,flair,2826,543,1,70,2,581,13,volume_13_slice_83.h5
BraTS20_Validation_006,6,135,flair,2756,448,1,70,2,1230,25,volume_25_slice_127.h5
BraTS20_Validation_006,6,6,flair,2517,385,1,70,2,2953,61,volume_61_slice_54.h5
BraTS20_Validation_006,6,136,flair,2291,256,1,70,2,1024,22,volume_22_slice_81.h5
BraTS20_Validation_006,6,5,flair,2239,235,1,70,2,4120,85,volume_85_slice_118.h5
BraTS20_Validation_006,6,137,flair,1828,114,1,70,2,1021,22,volume_22_slice_78.h5
BraTS20_Validation_006,6,4,flair,1979,119,1,70,2,2162,42,volume_42_slice_121.h5
BraTS20_Validation_006,6,3,flair,1735,68,1,70,2,3774,76,volume_76_slice_79.h5
BraTS20_Validation_006,6,138,flair,1454,41,1,70,2,1606,32,volume_32_slice_133.h5
BraTS20_Validation_006,6,2,flair,1445,31,1,70,2,3978,82,volume_82_slice_63.h5
BraTS20_Validation_006,6,1,flair,1125,20,1,70,2,3979,82,volume_82_slice_64.h5
BraTS20_Validation_006,6,0,flair,869,16,1,70,2,3981,82,volume_82_slice_66.h5
BraTS20_Validation_006,6,57,flair,15639,17652,2,70,2,13309,277,volume_277_slice_69.h5
BraTS20_Validation_006,6,56,flair,15434,17530,2,70,2,14639,302,volume_302_slice_78.h5
BraTS20_Validation_006,6,55,flair,15140,17386,2,70,2,549,12,volume_12_slice_63.h5
BraTS20_Validation_006,6,54,flair,14963,17211,2,70,2,16130,332,volume_332_slice_100.h5
BraTS20_Validation_006,6,53,flair,14738,17016,2,70,2,84,2,volume_2_slice_42.h5
BraTS20_Validation_006,6,52,flair,14520,16809,2,70,2,17308,357,volume_357_slice_96.h5
BraTS20_Validation_006,6,51,flair,14318,16484,2,70,2,554,12,volume_12_slice_68.h5
BraTS20_Validation_006,6,50,flair,14092,16113,2,70,2,1333,27,volume_27_slice_71.h5
BraTS20_Validation_006,6,49,flair,13830,15630,2,70,2,2188,43,volume_43_slice_60.h5
BraTS20_Validation_006,6,48,flair,13485,15161,2,70,2,16277,334,volume_334_slice_86.h5
BraTS20_Validation_007,7,57,flair,12303,13384,1,48,2,14631,302,volume_302_slice_70.h5
BraTS20_Validation_007,7,56,flair,11882,13116,1,48,2,13436,280,volume_280_slice_100.h5
BraTS20_Validation_007,7,54,flair,11580,13071,1,48,2,16437,338,volume_338_slice_61.h5
BraTS20_Validation_007,7,53,flair,11477,13063,1,48,2,15480,319,volume_319_slice_64.h5
BraTS20_Validation_007,7,55,flair,11691,13058,1,48,2,806,17,volume_17_slice_54.h5
BraTS20_Validation_007,7,52,flair,11367,13043,1,48,2,17010,351,volume_351_slice_86.h5
BraTS20_Validation_007,7,51,flair,11204,13010,1,48,2,338,7,volume_7_slice_57.h5
BraTS20_Validation_007,7,50,flair,11033,12982,1,48,2,17625,364,volume_364_slice_56.h5
BraTS20_Validation_007,7,49,flair,10852,12893,1,48,2,14107,292,volume_292_slice_54.h5
BraTS20_Validation_007,7,48,flair,10666,12808,1,48,2,402,9,volume_9_slice_77.h5
BraTS20_Validation_007,7,47,flair,10434,12584,1,48,2,4228,89,volume_89_slice_36.h5
BraTS20_Validation_007,7,46,flair,10167,12247,1,48,2,1360,27,volume_27_slice_98.h5
BraTS20_Validation_007,7,45,flair,9830,11478,1,48,2,450,10,volume_10_slice_93.h5
BraTS20_Validation_007,7,44,flair,9366,9814,1,48,2,16101,331,volume_331_slice_50.h5
BraTS20_Validation_007,7,43,flair,8887,6802,1,48,2,17353,358,volume_358_slice_76.h5
BraTS20_Validation_007,7,42,flair,8402,4805,1,48,2,1235,26,volume_26_slice_39.h5
BraTS20_Validation_007,7,41,flair,7903,3975,1,48,2,14803,307,volume_307_slice_48.h5
BraTS20_Validation_007,7,40,flair,7523,3498,1,48,2,1234,26,volume_26_slice_38.h5
BraTS20_Validation_007,7,39,flair,7149,3165,1,48,2,7173,156,volume_156_slice_35.h5
BraTS20_Validation_007,7,38,flair,6848,3017,1,48,2,231,5,volume_5_slice_96.h5
BraTS20_Validation_007,7,36,flair,6200,2698,1,48,2,10630,221,volume_221_slice_99.h5
BraTS20_Validation_007,7,35,flair,5899,2546,1,48,2,14089,292,volume_292_slice_36.h5
BraTS20_Validation_007,7,34,flair,5623,2505,1,48,2,1364,28,volume_28_slice_42.h5
BraTS20_Validation_007,7,33,flair,5302,2434,1,48,2,1365,28,volume_28_slice_43.h5
BraTS20_Validation_007,7,32,flair,5015,2388,1,48,2,876,18,volume_18_slice_68.h5
BraTS20_Validation_007,7,31,flair,4784,2255,1,48,2,599,13,volume_13_slice_101.h5
BraTS20_Validation_007,7,30,flair,4599,2116,1,48,2,487,11,volume_11_slice_64.h5
BraTS20_Validation_007,7,29,flair,4429,1953,1,48,2,493,11,volume_11_slice_70.h5
BraTS20_Validation_007,7,28,flair,4288,1848,1,48,2,1553,31,volume_31_slice_108.h5
BraTS20_Validation_007,7,27,flair,4124,1692,1,48,2,579,13,volume_13_slice_81.h5
BraTS20_Validation_007,7,26,flair,3947,1521,1,48,2,867,18,volume_18_slice_59.h5
BraTS20_Validation_007,7,25,flair,3767,1382,1,48,2,8447,178,volume_178_slice_105.h5
BraTS20_Validation_007,7,24,flair,3583,1231,1,48,2,2139,42,volume_42_slice_98.h5
BraTS20_Validation_007,7,132,flair,4004,1121,1,48,2,1226,25,volume_25_slice_123.h5
BraTS20_Validation_007,7,23,flair,3380,1037,1,48,2,2141,42,volume_42_slice_100.h5
BraTS20_Validation_007,7,22,flair,3176,856,1,48,2,499,11,volume_11_slice_76.h5
BraTS20_Validation_007,7,133,flair,3482,822,1,48,2,1068,22,volume_22_slice_125.h5
BraTS20_Validation_007,7,21,flair,2968,646,1,48,2,3282,68,volume_68_slice_66.h5
BraTS20_Validation_007,7,20,flair,2778,498,1,48,2,2108,42,volume_42_slice_67.h5
BraTS20_Validation_007,7,134,flair,2859,464,1,48,2,320,6,volume_6_slice_129.h5
BraTS20_Validation_007,7,19,flair,2518,316,1,48,2,3269,67,volume_67_slice_127.h5
BraTS20_Validation_007,7,135,flair,2300,271,1,48,2,1603,32,volume_32_slice_130.h5
BraTS20_Validation_007,7,18,flair,2208,169,1,48,2,1384,28,volume_28_slice_62.h5
BraTS20_Validation_007,7,136,flair,1698,90,1,48,2,16827,347,volume_347_slice_131.h5
BraTS20_Validation_007,7,16,flair,1399,19,1,48,2,3314,68,volume_68_slice_98.h5
BraTS20_Validation_007,7,137,flair,1127,15,1,48,2,16529,340,volume_340_slice_118.h5
BraTS20_Validation_007,7,57,flair,12303,13384,2,48,2,114,2,volume_2_slice_72.h5
BraTS20_Validation_007,7,56,flair,11882,13116,2,48,2,9783,204,volume_204_slice_63.h5
BraTS20_Validation_007,7,54,flair,11580,13071,2,48,2,16532,341,volume_341_slice_49.h5
BraTS20_Validation_007,7,53,flair,11477,13063,2,48,2,722,15,volume_15_slice_103.h5
BraTS20_Validation_007,7,55,flair,11691,13058,2,48,2,9766,204,volume_204_slice_46.h5
BraTS20_Validation_007,7,52,flair,11367,13043,2,48,2,540,12,volume_12_slice_54.h5
BraTS20_Validation_007,7,51,flair,11204,13010,2,48,2,17156,354,volume_354_slice_97.h5
BraTS20_Validation_007,7,50,flair,11033,12982,2,48,2,14626,302,volume_302_slice_65.h5
BraTS20_Validation_007,7,49,flair,10852,12893,2,48,2,16576,343,volume_343_slice_60.h5
BraTS20_Validation_007,7,48,flair,10666,12808,2,48,2,389,9,volume_9_slice_64.h5
BraTS20_Validation_007,7,47,flair,10434,12584,2,48,2,16547,341,volume_341_slice_64.h5
BraTS20_Validation_007,7,46,flair,10167,12247,2,48,2,15496,319,volume_319_slice_80.h5
BraTS20_Validation_007,7,45,flair,9830,11478,2,48,2,761,16,volume_16_slice_91.h5
BraTS20_Validation_007,7,44,flair,9366,9814,2,48,2,17757,367,volume_367_slice_74.h5
BraTS20_Validation_007,7,43,flair,8887,6802,2,48,2,2496,51,volume_51_slice_107.h5
BraTS20_Validation_007,7,42,flair,8402,4805,2,48,2,776,16,volume_16_slice_106.h5
BraTS20_Validation_007,7,41,flair,7903,3975,2,48,2,777,16,volume_16_slice_107.h5
BraTS20_Validation_007,7,40,flair,7523,3498,2,48,2,1797,37,volume_37_slice_37.h5
BraTS20_Validation_007,7,39,flair,7149,3165,2,48,2,8685,184,volume_184_slice_43.h5
BraTS20_Validation_007,7,38,flair,6848,3017,2,48,2,15399,318,volume_318_slice_48.h5
BraTS20_Validation_007,7,37,flair,6516,2822,2,48,2,9417,197,volume_197_slice_118.h5
BraTS20_Validation_007,7,36,flair,6200,2698,2,48,2,1544,31,volume_31_slice_99.h5
BraTS20_Validation_007,7,35,flair,5899,2546,2,48,2,222,5,volume_5_slice_87.h5
BraTS20_Validation_007,7,34,flair,5623,2505,2,48,2,1947,39,volume_39_slice_80.h5
BraTS20_Validation_007,7,33,flair,5302,2434,2,48,2,1165,24,volume_24_slice_95.h5
BraTS20_Validation_007,7,32,flair,5015,2388,2,48,2,1532,31,volume_31_slice_87.h5
BraTS20_Validation_007,7,31,flair,4784,2255,2,48,2,240,5,volume_5_slice_105.h5
BraTS20_Validation_007,7,30,flair,4599,2116,2,48,2,601,13,volume_13_slice_103.h5
BraTS20_Validation_007,7,29,flair,4429,1953,2,48,2,1972,39,volume_39_slice_105.h5
